1554760975546,10.3706939923433
1554760975594,18.8791947739201
1554760975610,25.6892601110878
1554760975627,31.1380082867027
1554760975643,35.3030914221964
1554760975660,38.6679364881293
1554760975676,41.3600117653838
1554760975693,43.5561348868488
1554760975711,45.332789955302
1554760975729,46.7542738020317
1554760975746,47.7498874975452
1554760975768,48.5464191403086
1554760975792,49.3566502379602
1554760975815,50.0724669931169
1554760975839,50.6451366726331
1554760975862,51.1005094521352
1554760975886,51.4648781333569
1554760975909,51.6913641168089
1554760975933,51.8737598688156
1554760975956,51.9366290239096
1554760975980,51.9872771738024
1554760976005,51.9878499569064
1554760976029,51.9884430979043
1554760976053,52.1054219048684
1554760976076,52.1992987266087
1554760976100,52.1713552833265
1554760976123,52.1839900475842
1554760976147,52.2510540868599
1554760976170,52.2975560992147
1554760976194,52.8047128999235
1554760976217,52.7693332032601
1554760976241,52.7410808612983
1554760976264,52.6449480191873
1554760976290,52.5682723855141
1554760976313,52.3132996974478
1554760976339,52.1098809952021
1554760976362,52.1868616465617
1554760976385,52.2485828058983
1554760976409,52.3253988084653
1554760976432,52.3869337987711
1554760976456,52.517803727669
1554760976479,52.6233766633382
1554760976503,52.5734536263324
1554760976527,52.5826298690402
1554760976550,52.7285023219939
1554760976576,52.8747570822225
1554760976600,52.7851074935803
1554760976627,52.6417404440757
1554760976650,52.5436482921409
1554760976674,52.4251428510574
1554760976698,52.8033936350001
1554760976721,52.7516738767844
1554760976744,52.7103655099627
1554760976769,52.6368217554579
1554760976792,52.578650252237
1554760976817,52.6171178776082
1554760976842,52.6479485969534
1554760976866,52.7357186438842
1554760976890,52.8061791035214
1554760976914,52.7229879454328
1554760976937,52.6565643571991
1554760976961,52.4594552665482
1554760976984,52.3018609603838
1554760977008,52.3221837198769
1554760977031,52.347512334371
1554760977055,52.4749144404619
1554760977079,52.5972469874758
1554760977103,52.6952363457129
1554760977128,52.7002910422997
1554760977152,52.2311956900739
1554760977175,52.244678844583
1554760977199,52.2555500516145
1554760977222,52.3212006986163
1554760977246,52.3740521707723
1554760977270,52.381282118934
1554760977294,52.3871865260874
1554760977317,52.4025450215152
1554760977341,52.415245884355
1554760977364,52.3611961161678
1554760977388,52.3180474022874
1554760977411,52.3457718617525
1554760977435,52.4269007615906
1554760977459,52.6067586563508
1554760977485,52.6412806762646
1554760977509,52.4538320869506
1554760977532,52.4029769411012
1554760977556,52.8372457129734
1554760977580,52.9289590665512
1554760977603,53.0025211918974
1554760977627,53.1117125055557
1554760977651,53.1992118189779
1554760977674,53.1335444590637
1554760977698,53.0813595606384
1554760977721,53.1028230796361
1554760977745,53.1200086907524
1554760977771,53.1745776245624
1554760977795,53.218237222752
1554760977818,53.2487673884092
1554760977842,53.2732862471074
1554760977866,53.2205080516203
1554760977890,53.1708568089392
1554760977914,53.2261583979504
1554760977938,53.3131385190235
1554760977961,53.1573919911203
1554760977985,53.0251673650637
1554760978009,52.9196529922318
1554760978035,52.8418465420712
1554760978058,52.7796861859796
1554760978082,52.8615371246795
1554760978106,52.9271569617029
1554760978130,52.7189169741371
1554760978153,52.552731867213
1554760978177,52.6074191244609
1554760978200,52.6515527534596
1554760978224,52.5397353248062
1554760978248,52.4505123522962
1554760978271,52.4512672084429
1554760978295,52.4294738118844
1554760978321,52.5618994757676
1554760978345,52.6724782345665
1554760978369,52.2694064161195
1554760978392,52.2180600527435
1554760978415,52.1828958058709
1554760978439,52.2457689340186
1554760978463,52.2963564401888
1554760978486,52.2993078753708
1554760978510,52.3016949154546
1554760978533,52.3636864662029
